prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
1,30,0.0,2.0,0.1,0.1,20,4.748861789703369,0.28346946835517883,2.4769034385681152,0.21648263931274414,2.5395145416259766,0.5416578054428101,2.780548334121704,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,31,0.0,2.0,0.1,0.1,20,6.692487716674805,-0.06329075992107391,1.9481174945831299,0.1608656644821167,2.1175994873046875,0.7262782454490662,3.7571845054626465,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,19,0.0,2.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,20,0.0,2.0,0.1,0.1,20,2.0000016689300537,0.20750021934509277,1.999815583229065,0.20750021934509277,1.999815583229065,0.21446755528450012,1.932855248451233,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,21,0.0,2.0,0.1,0.1,20,2.2637200355529785,0.19021791219711304,2.033022880554199,0.15768471360206604,1.9444847106933594,0.23358601331710815,1.7682299613952637,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,22,0.0,2.0,0.1,0.1,20,2.4452733993530273,0.1874994933605194,2.0062015056610107,0.11449423432350159,1.9276728630065918,0.21839958429336548,1.8507487773895264,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,23,0.0,2.0,0.1,0.1,20,2.661190986633301,0.18602682650089264,2.0166070461273193,0.0752134919166565,1.9129023551940918,0.24434466660022736,2.011033535003662,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,24,0.0,2.0,0.1,0.1,20,2.7320919036865234,0.17299437522888184,2.0055630207061768,0.0712805986404419,1.9157888889312744,0.27357515692710876,1.5992380380630493,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,25,0.0,2.0,0.1,0.1,20,2.8716890811920166,0.17720770835876465,2.021907091140747,0.07267898321151733,1.9413973093032837,0.29487210512161255,1.6153278350830078,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,26,0.0,2.0,0.1,0.1,20,3.0683469772338867,0.18129444122314453,2.0357203483581543,0.06640538573265076,1.9526944160461426,0.2482428401708603,1.880354642868042,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
