prompt_idx,layer,alpha_A,alpha_B,eps_A,eps_B,steer_layer,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,model,vecA_path,vecB_path,roleA,roleB
1,20,2.0,0.0,0.1,0.1,20,2.0008504390716553,2.0006747245788574,0.2104341685771942,2.0006747245788574,0.2104341685771942,1.949167251586914,0.21855312585830688,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,21,2.0,0.0,0.1,0.1,20,2.246155261993408,2.0827136039733887,0.23104238510131836,1.987502098083496,0.2227933704853058,2.0037434101104736,0.26518064737319946,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,22,2.0,0.0,0.1,0.1,20,2.444413661956787,2.1374454498291016,0.25011545419692993,2.046027660369873,0.25956618785858154,2.009270668029785,0.3208737075328827,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,23,2.0,0.0,0.1,0.1,20,2.604924201965332,2.147716522216797,0.25808820128440857,2.0777547359466553,0.27999305725097656,2.0415265560150146,0.3337050676345825,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,24,2.0,0.0,0.1,0.1,20,2.7416117191314697,2.142888307571411,0.27304065227508545,2.099118232727051,0.2860470414161682,2.0155043601989746,0.38643768429756165,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,25,2.0,0.0,0.1,0.1,20,2.9160072803497314,2.19317364692688,0.292460560798645,2.1645002365112305,0.2931652367115021,2.0264782905578613,0.4350427985191345,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,26,2.0,0.0,0.1,0.1,20,3.1525590419769287,2.2604780197143555,0.3203648328781128,2.2219834327697754,0.34827345609664917,2.0898211002349854,0.46833449602127075,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,27,2.0,0.0,0.1,0.1,20,3.403611660003662,2.2704620361328125,0.30066636204719543,2.237098217010498,0.3219420909881592,2.159604549407959,0.506729245185852,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,28,2.0,0.0,0.1,0.1,20,3.7044625282287598,2.3522329330444336,0.2969599962234497,2.33113431930542,0.3207041025161743,2.2753796577453613,0.5420791506767273,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,29,2.0,0.0,0.1,0.1,20,4.136844635009766,2.4789719581604004,0.3044838309288025,2.536494016647339,0.33766037225723267,2.4920687675476074,0.6187726855278015,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,30,2.0,0.0,0.1,0.1,20,4.797483444213867,2.558617115020752,0.32973426580429077,2.7140183448791504,0.4310932159423828,2.762406826019287,0.6956303119659424,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
1,31,2.0,0.0,0.1,0.1,20,7.10930871963501,1.8352717161178589,0.23504699766635895,2.482287883758545,0.397175669670105,3.492830514907837,1.5453495979309082,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,19,2.0,0.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,20,2.0,0.0,0.1,0.1,20,2.002394676208496,2.002199172973633,0.2118828296661377,2.002199172973633,0.2118828296661377,1.9382789134979248,0.21153602004051208,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,21,2.0,0.0,0.1,0.1,20,2.2269906997680664,2.024168014526367,0.21424588561058044,1.9376516342163086,0.20615091919898987,1.900469183921814,0.23248347640037537,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,22,2.0,0.0,0.1,0.1,20,2.364063262939453,1.9914523363113403,0.20159652829170227,1.9001426696777344,0.22390544414520264,1.8416677713394165,0.2076493799686432,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,23,2.0,0.0,0.1,0.1,20,2.5473549365997314,2.0053913593292236,0.21529829502105713,1.9171078205108643,0.24372394382953644,1.8115427494049072,0.2721787691116333,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,24,2.0,0.0,0.1,0.1,20,2.6806278228759766,1.9867547750473022,0.24292680621147156,1.88425612449646,0.2518487870693207,1.8102834224700928,0.26863154768943787,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,25,2.0,0.0,0.1,0.1,20,2.8990697860717773,2.036539077758789,0.23708496987819672,1.928467035293579,0.23372605443000793,1.8374524116516113,0.3132452666759491,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,26,2.0,0.0,0.1,0.1,20,3.0691707134246826,2.036264419555664,0.2229011058807373,1.9576663970947266,0.2657402753829956,1.8910092115402222,0.36453303694725037,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,27,2.0,0.0,0.1,0.1,20,3.2731685638427734,2.0615575313568115,0.20077168941497803,2.014432907104492,0.23497766256332397,1.9190032482147217,0.38072723150253296,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,28,2.0,0.0,0.1,0.1,20,3.6038646697998047,2.1189985275268555,0.20682625472545624,2.0889430046081543,0.2520744800567627,2.0150718688964844,0.4471222758293152,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,29,2.0,0.0,0.1,0.1,20,4.031386375427246,2.2082269191741943,0.21275018155574799,2.2269015312194824,0.24883630871772766,2.1691465377807617,0.5766928791999817,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,30,2.0,0.0,0.1,0.1,20,4.700592041015625,2.2292373180389404,0.25122565031051636,2.357386589050293,0.32357221841812134,2.353419303894043,0.5737403631210327,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
2,31,2.0,0.0,0.1,0.1,20,7.0153489112854,1.4579603672027588,0.20339371263980865,1.8719735145568848,0.28725317120552063,3.315098524093628,0.7536607980728149,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,19,2.0,0.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,20,2.0,0.0,0.1,0.1,20,2.0024352073669434,2.002230167388916,0.2092817723751068,2.002230167388916,0.2092817723751068,1.9399607181549072,0.21922144293785095,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,21,2.0,0.0,0.1,0.1,20,2.2813262939453125,2.0667736530303955,0.21017567813396454,1.9800152778625488,0.20150220394134521,1.9270718097686768,0.18367630243301392,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,22,2.0,0.0,0.1,0.1,20,2.500664710998535,2.059429168701172,0.20504936575889587,1.9846160411834717,0.2252168357372284,2.00051212310791,0.26046261191368103,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,23,2.0,0.0,0.1,0.1,20,2.6879777908325195,2.054616928100586,0.2169283926486969,1.981110692024231,0.23233939707279205,2.004000186920166,0.24927350878715515,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,24,2.0,0.0,0.1,0.1,20,2.8376569747924805,2.032400608062744,0.22248923778533936,1.938576579093933,0.22422023117542267,2.0055758953094482,0.307167649269104,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,25,2.0,0.0,0.1,0.1,20,3.0260658264160156,2.0635666847229004,0.2036551535129547,1.9539870023727417,0.20500226318836212,2.0360641479492188,0.32515472173690796,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,26,2.0,0.0,0.1,0.1,20,3.237492084503174,2.0807418823242188,0.18799720704555511,1.9956443309783936,0.22480881214141846,2.1428143978118896,0.39954590797424316,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,27,2.0,0.0,0.1,0.1,20,3.473104238510132,2.121150493621826,0.16211198270320892,2.0483837127685547,0.18953850865364075,2.2155003547668457,0.4240882992744446,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,28,2.0,0.0,0.1,0.1,20,3.8214032649993896,2.1765503883361816,0.20020151138305664,2.0383858680725098,0.22480176389217377,2.2506322860717773,0.44729262590408325,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,29,2.0,0.0,0.1,0.1,20,4.282365798950195,2.3020660877227783,0.186849445104599,2.2541494369506836,0.23106232285499573,2.513315200805664,0.42377227544784546,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,30,2.0,0.0,0.1,0.1,20,5.024107456207275,2.3382749557495117,0.24014140665531158,2.3499999046325684,0.3015705943107605,2.881413698196411,0.5293242931365967,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
3,31,2.0,0.0,0.1,0.1,20,8.102080345153809,1.6810588836669922,0.2530042827129364,2.033215045928955,0.14238208532333374,4.374440670013428,0.725346565246582,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,19,2.0,0.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,20,2.0,0.0,0.1,0.1,20,2.0010626316070557,2.0008907318115234,0.2104184776544571,2.0008907318115234,0.2104184776544571,1.9443676471710205,0.21716706454753876,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,21,2.0,0.0,0.1,0.1,20,2.2449493408203125,2.0520243644714355,0.20524248480796814,1.970850944519043,0.19745996594429016,1.9887782335281372,0.2089410424232483,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,22,2.0,0.0,0.1,0.1,20,2.4184114933013916,2.0402331352233887,0.19533011317253113,1.9776374101638794,0.223649799823761,1.9926526546478271,0.1810685396194458,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,23,2.0,0.0,0.1,0.1,20,2.603943347930908,2.0548670291900635,0.189458966255188,2.0136561393737793,0.212117999792099,1.9987002611160278,0.1714574694633484,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,24,2.0,0.0,0.1,0.1,20,2.7455849647521973,2.0414023399353027,0.20012283325195312,1.9768742322921753,0.20830099284648895,2.0024161338806152,0.17312714457511902,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,25,2.0,0.0,0.1,0.1,20,2.9966726303100586,2.1125993728637695,0.18760836124420166,2.035546064376831,0.18773648142814636,2.09991455078125,0.14822456240653992,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,26,2.0,0.0,0.1,0.1,20,3.1809256076812744,2.138418197631836,0.17266830801963806,2.0988335609436035,0.21414914727210999,2.1633477210998535,0.18030768632888794,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,27,2.0,0.0,0.1,0.1,20,3.4066691398620605,2.160311222076416,0.1535143256187439,2.1414899826049805,0.1988976001739502,2.21091365814209,0.21138480305671692,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,28,2.0,0.0,0.1,0.1,20,3.726515531539917,2.210723638534546,0.15799695253372192,2.1980342864990234,0.20589156448841095,2.2890610694885254,0.19861263036727905,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,29,2.0,0.0,0.1,0.1,20,4.175225734710693,2.336045980453491,0.1532803475856781,2.3725571632385254,0.19604015350341797,2.485792875289917,0.17977991700172424,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,30,2.0,0.0,0.1,0.1,20,4.817861557006836,2.3580236434936523,0.21265344321727753,2.454280376434326,0.25170594453811646,2.7157509326934814,0.17088812589645386,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
4,31,2.0,0.0,0.1,0.1,20,7.079495906829834,1.660988688468933,0.23437732458114624,2.116084098815918,0.27489301562309265,3.9845681190490723,1.1870208978652954,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
5,19,2.0,0.0,0.1,0.1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt,creative professional,environmentalist
