prompt_idx,layer,steer_layer,alpha_A,alpha_B,eps_A,eps_B,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,cos_tA_tB,model,vecA_path,vecB_path
2,28,20,1.0,1.0,0.1,0.1,2.988164186477661,1.3007208108901978,1.2669748067855835,1.2832105159759521,1.2724186182022095,0.8863484859466553,1.2146124839782715,0.2952925834947017,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,29,20,1.0,1.0,0.1,0.1,3.3169984817504883,1.355755090713501,1.3149745464324951,1.3924214839935303,1.326831579208374,0.9949610233306885,1.2487831115722656,0.3200435101466295,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,30,20,1.0,1.0,0.1,0.1,3.7828094959259033,1.3676273822784424,1.3982515335083008,1.4846174716949463,1.4434874057769775,0.9141353964805603,1.239868402481079,0.2895175312801882,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,31,20,1.0,1.0,0.1,0.1,6.3554182052612305,0.8872336745262146,1.1583294868469238,1.3600720167160034,1.2165720462799072,2.137235164642334,1.3660943508148193,0.304690371266488,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,19,20,1.0,1.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,20,20,1.0,1.0,0.1,0.1,1.4857126474380493,1.102888822555542,1.105062484741211,1.102888822555542,1.105062484741211,1.0776848793029785,1.068908929824829,0.11040894736478203,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,21,20,1.0,1.0,0.1,0.1,1.7369680404663086,1.1498069763183594,1.1444889307022095,1.0850045680999756,1.0987014770507812,1.1506414413452148,1.1656951904296875,0.22579126204308816,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,22,20,1.0,1.0,0.1,0.1,1.904502511024475,1.1706867218017578,1.144789695739746,1.108851671218872,1.097099781036377,1.1536200046539307,1.147135615348816,0.3041272473714644,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,23,20,1.0,1.0,0.1,0.1,2.0439934730529785,1.211850881576538,1.1395413875579834,1.16441810131073,1.102022409439087,1.1208865642547607,1.1313023567199707,0.35799394786179295,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,24,20,1.0,1.0,0.1,0.1,2.3154304027557373,1.191178798675537,1.1475363969802856,1.1429755687713623,1.104161262512207,1.004608154296875,1.2640509605407715,0.40934168768526624,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,25,20,1.0,1.0,0.1,0.1,2.5562736988067627,1.210590124130249,1.174283504486084,1.1631834506988525,1.1065819263458252,1.0529286861419678,1.5151917934417725,0.38538336011166685,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,26,20,1.0,1.0,0.1,0.1,2.8960700035095215,1.222120761871338,1.2156274318695068,1.1417758464813232,1.169687271118164,1.1611573696136475,1.8118724822998047,0.37341144832466594,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,27,20,1.0,1.0,0.1,0.1,3.2379403114318848,1.2352867126464844,1.25516676902771,1.1543245315551758,1.2160089015960693,1.1724964380264282,2.00697660446167,0.3920258517281007,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
